what articles exist which deal with tss time sharing system an operating system for ibm computers
Found 100 hits.
7. CACM-1699.html 14.20395
8. CACM-2882.html 13.675273
9. CACM-0651.html 13.600689
10. CACM-2795.html 13.275502
11. CACM-0239.html 12.8258705
12. CACM-1457.html 12.669597
13. CACM-2163.html 12.625011
14. CACM-1681.html 12.615846
15. CACM-1959.html 12.583886
16. CACM-2307.html 12.272035
17. CACM-3090.html 12.187735
18. CACM-2985.html 12.000183
19. CACM-2345.html 11.663493
20. CACM-2288.html 11.621703
21. CACM-2407.html 11.421416
22. CACM-1935.html 11.412971
23. CACM-2479.html 11.389294
24. CACM-1541.html 11.364363
25. CACM-0440.html 10.654145
26. CACM-2852.html 10.645793
27. CACM-2402.html 10.402407
28. CACM-3177.html 10.388312
29. CACM-2631.html 10.328761
30. CACM-2127.html 10.266679
31. CACM-1324.html 10.224183
32. CACM-1627.html 10.205983
33. CACM-1725.html 10.142357
34. CACM-2625.html 10.02826
35. CACM-2583.html 10.010132
36. CACM-2840.html 9.792204
37. CACM-2160.html 9.784606
38. CACM-2311.html 9.732412
39. CACM-2372.html 9.646398
40. CACM-2798.html 9.607923
41. CACM-2198.html 9.576869
42. CACM-3100.html 9.555364
43. CACM-1236.html 9.50355
44. CACM-2561.html 9.50355
45. CACM-1267.html 9.498841
46. CACM-1233.html 9.488429
47. CACM-1066.html 9.467015
48. CACM-2318.html 9.374905
49. CACM-1728.html 9.336676
50. CACM-2888.html 9.275188
51. CACM-0891.html 9.2579
52. CACM-2519.html 9.207171
53. CACM-2278.html 9.190899
54. CACM-2522.html 9.133362
55. CACM-2812.html 9.131795
56. CACM-1680.html 9.131069
57. CACM-0652.html 9.073868
58. CACM-2846.html 9.051705
59. CACM-3181.html 9.015795
60. CACM-2968.html 8.936412
61. CACM-1747.html 8.893642
62. CACM-2111.html 8.850949
63. CACM-1808.html 8.758109
64. CACM-0987.html 8.725945
65. CACM-1199.html 8.722367
66. CACM-0637.html 8.71367
67. CACM-2577.html 8.681464
68. CACM-1380.html 8.63905
69. CACM-2870.html 8.608448
70. CACM-2947.html 8.570265
71. CACM-3144.html 8.5608425
72. CACM-3011.html 8.533177
73. CACM-2358.html 8.488804
74. CACM-1927.html 8.481652
75. CACM-1652.html 8.481543
76. CACM-1924.html 8.45034
77. CACM-2168.html 8.444753
78. CACM-1226.html 8.395042
79. CACM-1751.html 8.346018
80. CACM-0616.html 8.33478
81. CACM-2092.html 8.279374
82. CACM-2319.html 8.238862
83. CACM-2741.html 8.205105
84. CACM-2711.html 8.166477
85. CACM-3142.html 8.096399
86. CACM-0982.html 8.021519
87. CACM-3180.html 8.021454
88. CACM-1830.html 7.996876
89. CACM-3125.html 7.9770894
90. CACM-2988.html 7.9448366
91. CACM-0634.html 7.860471
92. CACM-2046.html 7.7890315
93. CACM-1713.html 7.749951
94. CACM-2482.html 7.749951
95. CACM-1415.html 7.719673
96. CACM-2832.html 7.6727133
97. CACM-2516.html 7.666381
98. CACM-2314.html 7.6592336
99. CACM-1846.html 7.6293964
100. CACM-0275.html 7.6277294
parallel processors in information retrieval
Found 100 hits.
1. CACM-1811.html 12.779974
2. CACM-2714.html 12.2569475
3. CACM-3075.html 11.787184
4. CACM-3156.html 11.787184
5. CACM-3134.html 9.382221
6. CACM-2288.html 9.305778
7. CACM-0891.html 9.2579
8. CACM-2278.html 9.190899
9. CACM-1699.html 9.140287
10. CACM-1457.html 9.086782
11. CACM-2114.html 8.487664
12. CACM-1681.html 8.485559
13. CACM-1927.html 8.481652
14. CACM-2497.html 8.285189
15. CACM-2175.html 8.117962
16. CACM-2723.html 8.049965
17. CACM-1830.html 7.996876
18. CACM-2990.html 7.932212
19. CACM-1032.html 7.896532
20. CACM-1680.html 7.880096
21. CACM-0634.html 7.860471
22. CACM-2570.html 7.8422046
23. CACM-1601.html 7.8051753
24. CACM-0651.html 7.781328
25. CACM-3012.html 7.7021427
26. CACM-2516.html 7.666381
27. CACM-0275.html 7.6277294
28. CACM-2631.html 7.5675344
29. CACM-2070.html 7.5531816
30. CACM-1935.html 7.4356823
31. CACM-0239.html 7.338033
32. CACM-2532.html 7.269015
33. CACM-2140.html 7.21284
34. CACM-1514.html 7.1737967
35. CACM-1846.html 7.122035
36. CACM-2882.html 7.0329704
37. CACM-0292.html 7.005455
38. CACM-1831.html 7.005455
39. CACM-2530.html 7.005455
40. CACM-0082.html 6.9677176
41. CACM-2455.html 6.8987937
42. CACM-2965.html 6.880714
43. CACM-3168.html 6.880714
44. CACM-2519.html 6.835211
45. CACM-2865.html 6.832234
46. CACM-2552.html 6.819995
47. CACM-3169.html 6.819995
48. CACM-2976.html 6.760339
49. CACM-2781.html 6.701716
50. CACM-2412.html 6.6441016
51. CACM-1747.html 6.6105433
52. CACM-2307.html 6.5741467
53. CACM-1937.html 6.5606117
54. CACM-2139.html 6.533271
55. CACM-1825.html 6.5062222
56. CACM-2967.html 6.4288893
57. CACM-1236.html 6.2440205
58. CACM-2561.html 6.2440205
59. CACM-1959.html 6.237007
60. CACM-1359.html 6.2357707
61. CACM-1627.html 6.228695
62. CACM-1262.html 6.189305
63. CACM-2160.html 6.180754
64. CACM-2846.html 6.180754
65. CACM-1675.html 6.166949
66. CACM-1665.html 6.1560454
67. CACM-2685.html 6.1481557
68. CACM-0249.html 6.116141
69. CACM-2711.html 6.050502
70. CACM-1828.html 6.045778
71. CACM-2700.html 6.045778
72. CACM-2973.html 6.045778
73. CACM-1725.html 6.035297
74. CACM-0655.html 5.976199
75. CACM-2896.html 5.871242
76. CACM-2484.html 5.8680077
77. CACM-0763.html 5.7742033
78. CACM-1158.html 5.7655697
79. CACM-1988.html 5.741203
80. CACM-1652.html 5.720316
81. CACM-2947.html 5.6993136
82. CACM-2451.html 5.685302
83. CACM-0440.html 5.581344
84. CACM-0950.html 5.538627
85. CACM-2266.html 5.538627
86. CACM-2785.html 5.538627
87. CACM-2032.html 5.4687405
88. CACM-2493.html 5.4687405
89. CACM-0944.html 5.4680786
90. CACM-2623.html 5.4680786
91. CACM-2258.html 5.3182106
92. CACM-3059.html 5.3128896
93. CACM-2832.html 5.300752
94. CACM-0141.html 5.2499027
95. CACM-0392.html 5.2499027
96. CACM-1527.html 5.2422886
97. CACM-2342.html 5.219056
98. CACM-2851.html 5.219056
99. CACM-2895.html 5.2174964
100. CACM-1960.html 5.1641245
parallel processors and paging algorithms
Found 100 hits.
1. CACM-3075.html 15.042191
2. CACM-3156.html 14.030504
3. CACM-1811.html 12.779974
4. CACM-2714.html 12.2569475
5. CACM-3006.html 10.700058
6. CACM-2570.html 9.93371
7. CACM-2723.html 9.82173
8. CACM-2973.html 9.419215
9. CACM-2497.html 8.285189
10. CACM-1752.html 8.250271
11. CACM-2175.html 8.117962
12. CACM-1601.html 8.032872
13. CACM-0950.html 7.8960233
14. CACM-2266.html 7.8960233
15. CACM-2365.html 7.7866364
16. CACM-2557.html 7.568763
17. CACM-2863.html 7.4936466
18. CACM-2450.html 7.4594884
19. CACM-1810.html 7.436941
20. CACM-2373.html 7.259115
21. CACM-2022.html 7.1142054
22. CACM-2085.html 7.0527244
23. CACM-1728.html 7.044205
24. CACM-1468.html 7.0402718
25. CACM-0082.html 6.9677176
26. CACM-1924.html 6.809208
27. CACM-2277.html 6.793017
28. CACM-2289.html 6.777516
29. CACM-2838.html 6.7629766
30. CACM-3153.html 6.7305603
31. CACM-1825.html 6.5062222
32. CACM-2740.html 6.434965
33. CACM-1884.html 6.3823447
34. CACM-1964.html 6.3680353
35. CACM-2669.html 6.3498564
36. CACM-2128.html 6.296426
37. CACM-2017.html 6.2459397
38. CACM-1262.html 6.189305
39. CACM-3152.html 6.1710143
40. CACM-1665.html 6.1560454
41. CACM-2685.html 6.1481557
42. CACM-0249.html 6.116141
43. CACM-1828.html 6.045778
44. CACM-2700.html 6.045778
45. CACM-2433.html 5.994012
46. CACM-2896.html 5.871242
47. CACM-0763.html 5.7742033
48. CACM-1158.html 5.7655697
49. CACM-1988.html 5.741203
50. CACM-2498.html 5.6715326
51. CACM-2297.html 5.594771
52. CACM-2785.html 5.538627
53. CACM-2579.html 5.534308
54. CACM-2645.html 5.5017357
55. CACM-2872.html 5.477904
56. CACM-2881.html 5.44409
57. CACM-1957.html 5.3973303
58. CACM-3059.html 5.3128896
59. CACM-0141.html 5.2499027
60. CACM-0392.html 5.2499027
61. CACM-2342.html 5.219056
62. CACM-2851.html 5.219056
63. CACM-2895.html 5.2174964
64. CACM-2068.html 5.165833
65. CACM-1302.html 5.1462727
66. CACM-2692.html 5.1404185
67. CACM-2401.html 5.0390544
68. CACM-2865.html 5.0390544
69. CACM-2114.html 5.032071
70. CACM-0303.html 5.0250387
71. CACM-2667.html 5.0001802
72. CACM-1684.html 5.0000267
73. CACM-1367.html 4.950821
74. CACM-2195.html 4.9124565
75. CACM-1753.html 4.8604674
76. CACM-1795.html 4.8137045
77. CACM-2016.html 4.7751493
78. CACM-2182.html 4.7696714
79. CACM-2522.html 4.7327332
80. CACM-2664.html 4.718915
81. CACM-2741.html 4.692775
82. CACM-2914.html 4.692775
83. CACM-1846.html 4.677431
84. CACM-2080.html 4.6581655
85. CACM-3073.html 4.6581655
86. CACM-2884.html 4.6304965
87. CACM-2952.html 4.6013107
88. CACM-2226.html 4.5647526
89. CACM-2325.html 4.5647526
90. CACM-2950.html 4.5403786
91. CACM-3166.html 4.5403786
92. CACM-2095.html 4.536267
93. CACM-1923.html 4.5127287
94. CACM-2069.html 4.4845514
95. CACM-0371.html 4.444855
96. CACM-1569.html 4.444431
97. CACM-2283.html 4.419951
98. CACM-2668.html 4.389861
99. CACM-1747.html 4.364235
100. CACM-1551.html 4.338827
modelling and simulation in agricultural ecosystems
Found 100 hits.
1. CACM-2721.html 14.8722
2. CACM-2749.html 5.917299
3. CACM-3070.html 5.7369714
4. CACM-1366.html 5.653961
5. CACM-1928.html 5.6282973
6. CACM-2767.html 5.5956407
7. CACM-1030.html 5.47158
8. CACM-1890.html 5.1963778
9. CACM-1870.html 5.1904
10. CACM-0678.html 5.113627
11. CACM-2742.html 5.0518227
12. CACM-3048.html 5.015452
13. CACM-2218.html 4.943467
14. CACM-2902.html 4.9296327
15. CACM-0557.html 4.7856655
16. CACM-1695.html 4.766514
17. CACM-1637.html 4.7614837
18. CACM-2970.html 4.7401276
19. CACM-2062.html 4.6967955
20. CACM-2914.html 4.6967955
21. CACM-0757.html 4.688317
22. CACM-1207.html 4.641113
23. CACM-1380.html 4.6124644
24. CACM-1208.html 4.59485
25. CACM-1329.html 4.59485
26. CACM-1805.html 4.464661
27. CACM-2725.html 4.4614344
28. CACM-1752.html 4.454715
29. CACM-2798.html 4.454715
30. CACM-2936.html 4.454715
31. CACM-1912.html 4.434955
32. CACM-0238.html 4.418668
33. CACM-1572.html 4.3427973
34. CACM-3064.html 4.3427973
35. CACM-0643.html 4.3355474
36. CACM-1812.html 4.2951493
37. CACM-2344.html 4.2194524
38. CACM-3061.html 4.2165704
39. CACM-0633.html 4.1783495
40. CACM-2844.html 4.140815
41. CACM-1261.html 4.1179943
42. CACM-3051.html 4.067733
43. CACM-0104.html 4.0457096
44. CACM-2261.html 4.0457096
45. CACM-1427.html 3.975918
46. CACM-1435.html 3.975918
47. CACM-1894.html 3.929045
48. CACM-1716.html 3.895838
49. CACM-2057.html 3.895838
50. CACM-2549.html 3.895838
51. CACM-1680.html 3.858149
52. CACM-2349.html 3.8310804
53. CACM-2911.html 3.6932833
54. CACM-1728.html 3.6029928
55. CACM-1541.html 3.5101717
56. CACM-2077.html 3.4575138
57. CACM-2272.html 3.4575138
58. CACM-1288.html 3.4064124
59. CACM-2435.html 3.4064124
60. CACM-1846.html 3.3909543
61. CACM-2542.html 3.3909543
62. CACM-2829.html 3.3909543
63. CACM-2882.html 3.3909543
64. CACM-2951.html 3.3909543
65. CACM-2318.html 3.3567996
66. CACM-3107.html 3.3567996
67. CACM-2375.html 3.2940261
68. CACM-1856.html 3.2736206
69. CACM-1484.html 3.2617877
70. CACM-2262.html 3.1720054
71. CACM-0605.html 3.0870333
72. CACM-1199.html 3.0870333
73. CACM-1253.html 3.0870333
74. CACM-2686.html 3.0870333
75. CACM-1811.html 2.9560413
76. CACM-1165.html 2.9300528
77. CACM-1426.html 2.9300528
78. CACM-1653.html 2.9300528
79. CACM-1518.html 2.8574007
80. CACM-2955.html 2.8574007
81. CACM-2734.html 2.8117888
82. CACM-2105.html 2.7223952
83. CACM-2652.html 2.7223952
84. CACM-1166.html 2.5995715
85. CACM-1234.html 2.5995715
86. CACM-2091.html 2.5995715
87. CACM-2276.html 2.5995715
88. CACM-3042.html 2.5995715
89. CACM-1674.html 2.4873517
90. CACM-1933.html 2.4873517
91. CACM-2596.html 2.4873517
92. CACM-2918.html 2.4873517
93. CACM-2452.html 2.38442
94. CACM-2535.html 2.38442
95. CACM-2859.html 2.38442
96. CACM-2862.html 2.38442
97. CACM-1845.html 2.2896686
98. CACM-2682.html 2.2896686
99. CACM-2890.html 2.2896686
100. CACM-2967.html 2.2896686
mathematical induction group theory integers modulo m probability binomial coefficients binomial theorem homomorphism morphism transitivity relations relation matrix syracuse university 313 link hall syracuse n 13210
Found 100 hits.
1. CACM-0514.html 22.739555
2. CACM-0569.html 22.739555
3. CACM-0139.html 22.510605
4. CACM-1186.html 22.126852
5. CACM-2210.html 21.228767
6. CACM-2986.html 19.813393
7. CACM-2031.html 19.260996
8. CACM-2391.html 18.428574
9. CACM-2229.html 18.366182
10. CACM-2769.html 15.1358795
11. CACM-0679.html 15.072865
12. CACM-2981.html 14.211523
13. CACM-2420.html 14.112195
14. CACM-1817.html 14.083225
15. CACM-2028.html 13.577128
16. CACM-1567.html 13.571057
17. CACM-2648.html 13.033924
18. CACM-0203.html 12.851592
19. CACM-0717.html 12.802025
20. CACM-2416.html 12.655691
21. CACM-0727.html 12.468344
22. CACM-1948.html 12.216624
23. CACM-1887.html 12.122844
24. CACM-0495.html 12.059591
25. CACM-2613.html 11.803199
26. CACM-0248.html 11.6061
27. CACM-2327.html 11.595975
28. CACM-2476.html 11.4624405
29. CACM-1707.html 11.08156
30. CACM-1403.html 11.065507
31. CACM-3037.html 10.763115
32. CACM-0241.html 10.612478
33. CACM-0852.html 10.585255
34. CACM-1609.html 10.573762
35. CACM-1922.html 10.487611
36. CACM-3010.html 10.222841
37. CACM-1694.html 10.185241
38. CACM-2326.html 10.027943
39. CACM-0373.html 9.826393
40. CACM-1914.html 9.756985
41. CACM-2834.html 9.674075
42. CACM-0269.html 9.586599
43. CACM-0382.html 9.586599
44. CACM-1521.html 9.350768
45. CACM-2457.html 9.288635
46. CACM-2446.html 9.240902
47. CACM-2096.html 9.16913
48. CACM-0453.html 9.166555
49. CACM-1870.html 9.090574
50. CACM-0725.html 9.074264
51. CACM-2739.html 9.065162
52. CACM-2520.html 8.907392
53. CACM-2149.html 8.890967
54. CACM-1308.html 8.772481
55. CACM-1836.html 8.753216
56. CACM-2169.html 8.58478
57. CACM-2695.html 8.584717
58. CACM-2032.html 8.507148
59. CACM-1933.html 8.457622
60. CACM-0537.html 8.430952
61. CACM-1935.html 8.379911
62. CACM-1423.html 8.364571
63. CACM-2842.html 8.333168
64. CACM-2644.html 8.291436
65. CACM-2192.html 8.264158
66. CACM-1691.html 8.242866
67. CACM-2484.html 8.113736
68. CACM-0503.html 8.058796
69. CACM-2957.html 8.049295
70. CACM-2340.html 8.035803
71. CACM-2806.html 8.008607
72. CACM-2199.html 7.9630785
73. CACM-2857.html 7.8849354
74. CACM-2515.html 7.790778
75. CACM-1533.html 7.785296
76. CACM-3156.html 7.747855
77. CACM-2346.html 7.724784
78. CACM-1501.html 7.6965427
79. CACM-2289.html 7.671006
80. CACM-2046.html 7.6468096
81. CACM-2081.html 7.6251354
82. CACM-2059.html 7.6053286
83. CACM-2405.html 7.5955076
84. CACM-2554.html 7.586296
85. CACM-1295.html 7.5720706
86. CACM-1761.html 7.533518
87. CACM-3124.html 7.4872637
88. CACM-1066.html 7.4680185
89. CACM-2134.html 7.458248
90. CACM-2851.html 7.4457707
91. CACM-2298.html 7.426262
92. CACM-1365.html 7.380324
93. CACM-3204.html 7.368189
94. CACM-0536.html 7.355174
95. CACM-2058.html 7.299246
96. CACM-2234.html 7.299246
97. CACM-1857.html 7.276529
98. CACM-1725.html 7.2740483
99. CACM-1867.html 7.263668
100. CACM-2608.html 7.250843
semantics of programming languages including abstract specifications of data types denotational semantics and proofs of correctness hoare a dijkstra e university of massachusetts amherst ma 01003
Found 100 hits.
1. CACM-2940.html 30.257912
2. CACM-2732.html 27.54662
3. CACM-2958.html 25.918789
4. CACM-2470.html 24.637924
5. CACM-3031.html 24.110073
6. CACM-2326.html 23.999464
7. CACM-2295.html 23.65966
8. CACM-2842.html 23.16429
9. CACM-2264.html 20.40263
10. CACM-3105.html 19.936394
11. CACM-3103.html 18.80109
12. CACM-2411.html 18.656982
13. CACM-2148.html 18.632051
14. CACM-2192.html 18.511457
15. CACM-2178.html 18.056335
16. CACM-2227.html 17.845194
17. CACM-2931.html 17.801043
18. CACM-2155.html 17.665457
19. CACM-2943.html 17.2811
20. CACM-1747.html 17.251747
21. CACM-0949.html 16.738998
22. CACM-1471.html 16.012304
23. CACM-2941.html 15.798173
24. CACM-2314.html 15.556591
25. CACM-3133.html 15.384443
26. CACM-1902.html 15.272573
27. CACM-2265.html 15.171886
28. CACM-3077.html 15.157103
29. CACM-2703.html 14.963193
30. CACM-1323.html 14.900312
31. CACM-3198.html 14.829397
32. CACM-2112.html 14.621751
33. CACM-3104.html 14.580664
34. CACM-2886.html 14.559799
35. CACM-1213.html 14.424045
36. CACM-2705.html 14.247914
37. CACM-3185.html 14.212987
38. CACM-2865.html 14.117321
39. CACM-3188.html 13.9654665
40. CACM-2972.html 13.706529
41. CACM-2956.html 13.65193
42. CACM-2651.html 13.570557
43. CACM-1496.html 13.183628
44. CACM-1457.html 13.129133
45. CACM-1834.html 13.108053
46. CACM-2254.html 13.051128
47. CACM-1098.html 12.538155
48. CACM-3014.html 12.28089
49. CACM-3073.html 12.243695
50. CACM-1781.html 12.190049
51. CACM-2851.html 12.141439
52. CACM-1835.html 12.126088
53. CACM-1358.html 12.053531
54. CACM-2342.html 11.995858
55. CACM-3039.html 11.97683
56. CACM-2939.html 11.7099495
57. CACM-2718.html 11.700411
58. CACM-2616.html 11.397679
59. CACM-2945.html 11.088293
60. CACM-2895.html 10.958142
61. CACM-1198.html 10.9230585
62. CACM-1678.html 10.795034
63. CACM-2316.html 10.778385
64. CACM-1470.html 10.715751
65. CACM-0990.html 10.575177
66. CACM-2341.html 10.509619
67. CACM-1749.html 10.499073
68. CACM-1421.html 10.438064
69. CACM-2204.html 10.352476
70. CACM-2710.html 10.327907
71. CACM-0822.html 10.281748
72. CACM-2887.html 10.2501545
73. CACM-0065.html 10.239977
74. CACM-1138.html 10.092214
75. CACM-2814.html 9.891014
76. CACM-0068.html 9.810545
77. CACM-2406.html 9.761085
78. CACM-3055.html 9.698137
79. CACM-2317.html 9.628864
80. CACM-0920.html 9.603821
81. CACM-2957.html 9.511773
82. CACM-2594.html 9.48562
83. CACM-1484.html 9.433844
84. CACM-3186.html 9.359652
85. CACM-2021.html 9.335761
86. CACM-1485.html 9.325682
87. CACM-2949.html 9.262324
88. CACM-2578.html 9.201443
89. CACM-2701.html 9.180121
90. CACM-2733.html 9.030436
91. CACM-0409.html 8.995871
92. CACM-2111.html 8.974364
93. CACM-2937.html 8.883036
94. CACM-1977.html 8.86427
95. CACM-2558.html 8.670295
96. CACM-1247.html 8.630117
97. CACM-0689.html 8.6044655
98. CACM-2634.html 8.521074
99. CACM-2946.html 8.454886
100. CACM-1469.html 8.407219
anything dealing with star height of regular languages or regular expressions or regular events
Found 100 hits.
1. CACM-2650.html 31.851618
2. CACM-2921.html 28.261509
3. CACM-1739.html 26.490923
4. CACM-1896.html 25.975485
5. CACM-1898.html 25.826946
6. CACM-1993.html 25.53491
7. CACM-1355.html 22.510256
8. CACM-1665.html 20.992535
9. CACM-2112.html 19.851185
10. CACM-2051.html 18.514696
11. CACM-1453.html 14.334295
12. CACM-1906.html 11.21713
13. CACM-2838.html 11.21713
14. CACM-1846.html 11.059228
15. CACM-1612.html 9.530658
16. CACM-3096.html 8.571637
17. CACM-3064.html 8.256623
18. CACM-2839.html 8.008962
19. CACM-3009.html 8.008962
20. CACM-2704.html 7.939516
21. CACM-3163.html 7.757197
22. CACM-2253.html 7.740631
23. CACM-1694.html 7.552421
24. CACM-1469.html 7.420065
25. CACM-3082.html 7.1245646
26. CACM-3056.html 7.025069
27. CACM-2719.html 6.849209
28. CACM-3043.html 6.849209
29. CACM-3042.html 6.8069887
30. CACM-1470.html 6.771554
31. CACM-1324.html 6.6858172
32. CACM-2710.html 6.6618567
33. CACM-1135.html 6.534259
34. CACM-3128.html 6.4819436
35. CACM-1223.html 6.3558598
36. CACM-1886.html 6.243028
37. CACM-1323.html 6.1354036
38. CACM-1551.html 6.100204
39. CACM-2320.html 6.028226
40. CACM-2495.html 5.6715016
41. CACM-2742.html 5.592316
42. CACM-2889.html 5.5186334
43. CACM-2316.html 5.437611
44. CACM-2767.html 5.3095827
45. CACM-0154.html 5.3032985
46. CACM-1696.html 5.272765
47. CACM-2603.html 5.2615056
48. CACM-0556.html 5.2499027
49. CACM-2450.html 5.1352034
50. CACM-3194.html 5.1075625
51. CACM-0210.html 5.095977
52. CACM-0413.html 5.095977
53. CACM-2617.html 4.9982786
54. CACM-1807.html 4.9124565
55. CACM-0399.html 4.9042554
56. CACM-2304.html 4.884395
57. CACM-2895.html 4.884395
58. CACM-1366.html 4.8842063
59. CACM-2799.html 4.8805447
60. CACM-0249.html 4.859821
61. CACM-3077.html 4.8531704
62. CACM-2586.html 4.8137045
63. CACM-1098.html 4.803387
64. CACM-1703.html 4.796718
65. CACM-2705.html 4.796718
66. CACM-2081.html 4.7569866
67. CACM-2930.html 4.7461452
68. CACM-0284.html 4.6581655
69. CACM-1613.html 4.6581655
70. CACM-2965.html 4.642277
71. CACM-3168.html 4.642277
72. CACM-2052.html 4.6155057
73. CACM-3065.html 4.604161
74. CACM-3169.html 4.6013107
75. CACM-3203.html 4.5763984
76. CACM-1379.html 4.567955
77. CACM-1459.html 4.5520988
78. CACM-1827.html 4.533861
79. CACM-1962.html 4.531679
80. CACM-1122.html 4.52151
81. CACM-2712.html 4.4974523
82. CACM-3199.html 4.4974523
83. CACM-1254.html 4.369935
84. CACM-2295.html 4.3549027
85. CACM-1678.html 4.3530483
86. CACM-1234.html 4.347459
87. CACM-2802.html 4.347459
88. CACM-2317.html 4.3326263
89. CACM-1852.html 4.2905107
90. CACM-2645.html 4.258491
91. CACM-2632.html 4.248487
92. CACM-3148.html 4.229745
93. CACM-2968.html 4.2231007
94. CACM-1706.html 4.2071466
95. CACM-1306.html 4.194353
96. CACM-2406.html 4.18077
97. CACM-3150.html 4.18077
98. CACM-2090.html 4.160714
99. CACM-1466.html 4.1341243
100. CACM-2175.html 4.0756087
articles relation the algebraic theory of semigroups and monoids to the study of automata and regular languages
Found 100 hits.
1. CACM-2327.html 18.814854
2. CACM-2650.html 17.9342
3. CACM-1678.html 17.360636
4. CACM-2112.html 15.658121
5. CACM-2921.html 13.445089
6. CACM-2931.html 12.064846
7. CACM-2323.html 12.048584
8. CACM-2061.html 10.814757
9. CACM-1453.html 10.776126
10. CACM-1665.html 10.365215
11. CACM-2645.html 9.713716
12. CACM-1991.html 9.564484
13. CACM-2449.html 9.291401
14. CACM-2470.html 8.843783
15. CACM-1739.html 8.830308
16. CACM-1896.html 8.658495
17. CACM-1898.html 8.608982
18. CACM-1993.html 8.511637
19. CACM-1397.html 8.446957
20. CACM-2932.html 8.1953125
21. CACM-1048.html 8.184563
22. CACM-1253.html 8.008045
23. CACM-2166.html 7.9542694
24. CACM-1334.html 7.758234
25. CACM-2842.html 7.659377
26. CACM-1154.html 7.5720706
27. CACM-1355.html 7.503419
28. CACM-1258.html 7.4994206
29. CACM-2134.html 7.458248
30. CACM-2051.html 7.4397984
31. CACM-1911.html 7.438716
32. CACM-2326.html 7.329689
33. CACM-1867.html 7.263668
34. CACM-2305.html 6.9747744
35. CACM-2809.html 6.912459
36. CACM-2090.html 6.7784834
37. CACM-2580.html 6.7136984
38. CACM-1216.html 6.63391
39. CACM-3189.html 6.6198783
40. CACM-2167.html 6.603991
41. CACM-1961.html 6.577285
42. CACM-1887.html 6.4593225
43. CACM-2165.html 6.277169
44. CACM-1806.html 6.259263
45. CACM-2779.html 6.200787
46. CACM-2813.html 6.138477
47. CACM-3077.html 6.1177926
48. CACM-1214.html 6.0884314
49. CACM-2769.html 6.0791287
50. CACM-2302.html 6.0350313
51. CACM-0055.html 5.874584
52. CACM-3124.html 5.8628707
53. CACM-1046.html 5.816348
54. CACM-3199.html 5.765493
55. CACM-0021.html 5.755085
56. CACM-0464.html 5.7404003
57. CACM-1781.html 5.7012644
58. CACM-0099.html 5.6971407
59. CACM-2986.html 5.6951766
60. CACM-2719.html 5.6935987
61. CACM-0001.html 5.640351
62. CACM-0044.html 5.640351
63. CACM-1834.html 5.5983615
64. CACM-2346.html 5.523189
65. CACM-3031.html 5.46833
66. CACM-2316.html 5.437611
67. CACM-1211.html 5.420641
68. CACM-0393.html 5.3725796
69. CACM-2974.html 5.327439
70. CACM-1948.html 5.2976046
71. CACM-3012.html 5.2975307
72. CACM-2603.html 5.2615056
73. CACM-2129.html 5.2532043
74. CACM-0054.html 5.2237825
75. CACM-1223.html 5.20203
76. CACM-2648.html 5.1738415
77. CACM-0397.html 5.09427
78. CACM-2616.html 5.04383
79. CACM-0093.html 5.037751
80. CACM-0124.html 5.0250387
81. CACM-0164.html 4.971321
82. CACM-0864.html 4.971321
83. CACM-2958.html 4.9662604
84. CACM-3203.html 4.9662604
85. CACM-1136.html 4.924013
86. CACM-1366.html 4.8842063
87. CACM-0964.html 4.8805885
88. CACM-1394.html 4.8805885
89. CACM-1803.html 4.864514
90. CACM-0249.html 4.859821
91. CACM-2545.html 4.845911
92. CACM-1101.html 4.827766
93. CACM-0438.html 4.826975
94. CACM-1098.html 4.803387
95. CACM-1703.html 4.796718
96. CACM-2705.html 4.796718
97. CACM-1934.html 4.752664
98. CACM-2121.html 4.69025
99. CACM-0850.html 4.579426
100. CACM-1459.html 4.5520988
abstracts of articles j backus can programming be liberated from the von neumann style a functional style and its algebra of programs cacm 21 re millo r lipton a perlis letter to acm forum cacm 22 1979), 629-630 backus j de millo r lipton r perlis a
Error
algorithms or statistical packages for anova regression using least squares or generalized linear models system design capabilities statistical formula are of interest students t test wilcoxon and sign tests multivariate and univariate components can be included
Found 100 hits.
1. CACM-1344.html 27.457994
2. CACM-2634.html 27.167282
3. CACM-1816.html 26.335712
4. CACM-1474.html 26.23503
5. CACM-1709.html 26.039446
6. CACM-1698.html 23.107195
7. CACM-2395.html 20.7921
8. CACM-3138.html 20.105165
9. CACM-3166.html 19.5177
10. CACM-1171.html 18.856703
11. CACM-1637.html 18.753654
12. CACM-2670.html 18.575378
13. CACM-2216.html 18.290264
14. CACM-2062.html 17.962631
15. CACM-1691.html 17.869987
16. CACM-2604.html 17.772526
17. CACM-2098.html 17.576736
18. CACM-2999.html 17.486906
19. CACM-1695.html 17.474531
20. CACM-2849.html 17.417265
21. CACM-1398.html 17.290224
22. CACM-1631.html 17.08276
23. CACM-1420.html 17.057976
24. CACM-3049.html 17.027573
25. CACM-2993.html 16.949463
26. CACM-1252.html 16.943111
27. CACM-1779.html 16.676102
28. CACM-1944.html 16.498163
29. CACM-1578.html 16.348885
30. CACM-1978.html 15.501504
31. CACM-2825.html 15.445984
32. CACM-2488.html 14.740935
33. CACM-0840.html 14.653653
